order_id,product_name,city,quantity,order_date,price_per_unit,shipping_date
7057,Laptop Gaming,Jakarta,4.0,2024-11-16,15000000,2024-11-17
7058,Kabel HDMI,Jakarta,1.0,2024-10-08,50000,2024-10-12
7059,Kabel HDMI,SURABAYA,2.0,2024-05-17,50000,2024-05-19
7060,Monitor 24in,jakarta ,4.0,2024-12-20,2000000,2024-12-26
7061,Kabel HDMI,jakarta ,3.0,2024-11-28,50000,2024-12-06
7062,Mouse Wireless,Makassar,4.0,2024-03-10,150000,2024-03-16
7063,Laptop Gaming,Bandung,1.0,2024-10-25,15000000,2024-11-03
7064,Headset RGB,SURABAYA,4.0,2024-03-10,500000,2024-03-16
7065,Kabel HDMI,jakarta ,4.0,2024-07-26,50000,2024-08-02
7066,Laptop Gaming,Surabaya,1.0,2024-07-18,15000000,
7067,Kabel HDMI,Bandung,3.0,2024-02-28,50000,2024-03-07
7068,Headset RGB,Jakarta,2.0,2024-09-15,500000,2024-09-17
7069,Keyboard Mech,Surabaya,4.0,2024-12-06,800000,2024-12-08
7070,Headset RGB,SURABAYA,3.0,2024-12-16,500000,2024-12-24
7071,Headset RGB,SURABAYA,2.0,2024-11-29,500000,2024-12-05
7072,Headset RGB,Bandung,1.0,2024-12-22,500000,2024-12-24
7073,Kabel HDMI,Jakarta,3.0,2024-12-04,50000,2024-12-10
7074,Monitor 24in,jakarta ,3.0,2024-06-13,2000000,2024-06-21
7075,Headset RGB,Surabaya,4.0,2024-09-01,500000,2024-09-07
7076,Mouse Wireless,Surabaya,1.0,2024-03-24,150000,2024-04-02
7077,Mouse Wireless,Jakarta,4.0,2024-11-04,150000,2024-11-10
7078,Laptop Gaming,Surabaya,1.0,2024-04-23,15000000,2024-04-26
7079,Monitor 24in,jakarta ,2.0,2024-08-21,2000000,2024-08-30
7080,Laptop Gaming,jakarta ,4.0,2024-09-18,15000000,2024-09-23
7081,Mouse Wireless,jakarta ,1.0,2024-06-20,150000,2024-06-26
7082,Mouse Wireless,Jakarta,1.0,2024-01-18,150000,2024-01-22
7083,Keyboard Mech,Medan,3.0,2024-08-22,800000,2024-08-25
7084,Headset RGB,Medan,,2024-11-05,500000,2024-11-10
7085,Mouse Wireless,SURABAYA,4.0,2024-06-05,150000,2024-06-08
7086,Kabel HDMI,SURABAYA,,2024-07-29,50000,2024-07-31
7087,Kabel HDMI,Surabaya,1.0,2024-10-07,50000,
7088,Laptop Gaming,jakarta ,,2024-11-14,15000000,2024-11-22
7089,Laptop Gaming,Surabaya,1.0,2024-07-14,15000000,2024-07-17
7090,Headset RGB,Jakarta,1.0,2024-04-24,500000,2024-04-30
7091,Headset RGB,Surabaya,1.0,2024-06-08,500000,2024-06-17
7092,Keyboard Mech,Makassar,4.0,2024-06-03,800000,2024-06-04
7093,Monitor 24in,Medan,1.0,2024-02-20,2000000,2024-02-23
7094,Laptop Gaming,Surabaya,2.0,2024-10-10,15000000,
7095,Headset RGB,Surabaya,3.0,2024-03-13,500000,2024-03-21
7096,Laptop Gaming,Bandung,3.0,2024-11-23,15000000,2024-12-02
7097,Headset RGB,Surabaya,1.0,2024-12-06,500000,2024-12-12
7098,Mouse Wireless,Makassar,3.0,2024-04-19,150000,2024-04-22
7099,Laptop Gaming,Medan,1.0,2024-10-12,15000000,2024-10-20
7100,Mouse Wireless,Bandung,4.0,2024-08-08,150000,2024-08-15
7101,Laptop Gaming,Jakarta,3.0,2024-01-09,15000000,2024-01-11
7102,Monitor 24in,SURABAYA,4.0,2024-03-22,2000000,2024-03-29
7103,Keyboard Mech,Jakarta,4.0,2024-11-15,800000,2024-11-16
7104,Kabel HDMI,Medan,2.0,2024-10-20,50000,2024-10-28
7105,Kabel HDMI,SURABAYA,2.0,2024-01-22,50000,2024-01-27
7106,Kabel HDMI,Jakarta,3.0,2024-04-08,50000,2024-04-17
7107,Mouse Wireless,Makassar,1.0,2024-06-18,150000,
7108,Headset RGB,Surabaya,1.0,2024-07-08,500000,2024-07-15
7109,Kabel HDMI,Medan,1.0,2024-04-15,50000,2024-04-23
7110,Monitor 24in,SURABAYA,1.0,2024-11-15,2000000,2024-11-16
7111,Kabel HDMI,Bandung,2.0,2024-09-21,50000,2024-09-27
7112,Laptop Gaming,Surabaya,1.0,2024-12-16,15000000,2024-12-18
7113,Mouse Wireless,Jakarta,1.0,2024-06-16,150000,
7114,Laptop Gaming,Jakarta,4.0,2024-12-09,15000000,2024-12-15
7115,Laptop Gaming,Bandung,1.0,2024-04-22,15000000,
7116,Laptop Gaming,Makassar,1.0,2024-11-23,15000000,2024-11-27
7117,Keyboard Mech,Bandung,2.0,2024-11-01,800000,2024-11-08
7118,Keyboard Mech,Medan,3.0,2024-05-27,800000,
7119,Headset RGB,Bandung,4.0,2024-12-02,500000,2024-12-04
7120,Mouse Wireless,Jakarta,4.0,2024-08-07,150000,2024-08-16
7121,Monitor 24in,Makassar,3.0,2024-02-02,2000000,2024-02-08
7122,Monitor 24in,Makassar,4.0,2024-08-07,2000000,2024-08-09
7123,Monitor 24in,jakarta ,1.0,2024-11-14,2000000,2024-11-22
7124,Laptop Gaming,Bandung,1.0,2024-07-03,15000000,
7125,Keyboard Mech,Medan,3.0,2024-07-11,800000,
7126,Mouse Wireless,Jakarta,2.0,2024-12-26,150000,2025-01-02
7127,Laptop Gaming,Surabaya,2.0,2024-06-28,15000000,2024-07-05
7128,Keyboard Mech,Makassar,4.0,2024-12-20,800000,2024-12-27
7129,Keyboard Mech,Bandung,2.0,2024-01-06,800000,2024-01-08
7130,Kabel HDMI,jakarta ,2.0,2024-01-09,50000,2024-01-17
7131,Kabel HDMI,Medan,2.0,2024-12-22,50000,2024-12-24
7132,Mouse Wireless,Medan,2.0,2024-03-01,150000,2024-03-04
7133,Mouse Wireless,SURABAYA,2.0,2024-06-11,150000,2024-06-18
7134,Mouse Wireless,Jakarta,2.0,2024-04-08,150000,2024-04-15
7135,Laptop Gaming,Makassar,2.0,2024-05-27,15000000,2024-06-03
7136,Headset RGB,Jakarta,4.0,2024-02-27,500000,2024-03-02
7137,Mouse Wireless,jakarta ,1.0,2024-08-02,150000,2024-08-07
7138,Kabel HDMI,Surabaya,2.0,2024-11-11,50000,2024-11-18
7139,Headset RGB,Surabaya,1.0,2024-06-30,500000,2024-07-08
7140,Laptop Gaming,Surabaya,3.0,2024-02-04,15000000,2024-02-07
7141,Headset RGB,Medan,1.0,2024-10-29,500000,2024-11-04
7142,Monitor 24in,Makassar,3.0,2024-02-15,2000000,2024-02-24
7143,Headset RGB,Jakarta,4.0,2024-03-27,500000,2024-04-01
7144,Mouse Wireless,Jakarta,1.0,2024-01-04,150000,2024-01-08
7145,Laptop Gaming,jakarta ,3.0,2024-09-22,15000000,2024-10-01
7146,Mouse Wireless,Surabaya,1.0,2024-04-16,150000,
7147,Kabel HDMI,Makassar,4.0,2024-03-15,50000,2024-03-18
7148,Monitor 24in,Makassar,1.0,2024-02-09,2000000,2024-02-16
7149,Kabel HDMI,jakarta ,3.0,2024-05-06,50000,2024-05-11
7150,Mouse Wireless,Bandung,2.0,2024-07-01,150000,2024-07-02
7151,Mouse Wireless,Makassar,2.0,2024-04-28,150000,2024-05-06
7152,Mouse Wireless,Makassar,2.0,2024-03-13,150000,2024-03-14
7153,Keyboard Mech,Jakarta,4.0,2024-02-09,800000,2024-02-18
7154,Monitor 24in,jakarta ,2.0,2024-07-22,2000000,
7155,Mouse Wireless,Makassar,4.0,2024-04-05,150000,2024-04-09
7156,Mouse Wireless,Makassar,2.0,2024-10-05,150000,2024-10-09
7157,Kabel HDMI,Jakarta,4.0,2024-05-22,50000,2024-05-31
7158,Kabel HDMI,Makassar,4.0,2024-04-24,50000,
7159,Mouse Wireless,Jakarta,1.0,2024-05-12,150000,2024-05-21
7160,Laptop Gaming,Bandung,2.0,2024-06-16,15000000,2024-06-20
7161,Keyboard Mech,Medan,1.0,2024-09-01,800000,2024-09-08
7162,Kabel HDMI,SURABAYA,3.0,2024-10-03,50000,2024-10-12
7163,Laptop Gaming,Jakarta,2.0,2024-09-15,15000000,2024-09-22
7164,Keyboard Mech,Jakarta,2.0,2024-02-15,800000,2024-02-17
7165,Mouse Wireless,Makassar,2.0,2024-12-11,150000,2024-12-17
7166,Monitor 24in,Jakarta,2.0,2024-11-30,2000000,2024-12-06
7167,Headset RGB,jakarta ,1.0,2024-08-24,500000,2024-08-27
7168,Headset RGB,Surabaya,1.0,2024-02-22,500000,2024-02-26
7169,Mouse Wireless,Surabaya,4.0,2024-05-27,150000,2024-06-02
7170,Kabel HDMI,Bandung,1.0,2024-07-05,50000,
7171,Laptop Gaming,Jakarta,4.0,2024-01-21,15000000,2024-01-22
7172,Monitor 24in,jakarta ,3.0,2024-03-30,2000000,2024-04-07
7173,Keyboard Mech,Makassar,1.0,2024-08-20,800000,2024-08-29
7174,Mouse Wireless,Makassar,4.0,2024-08-02,150000,2024-08-04
7175,Monitor 24in,SURABAYA,2.0,2024-02-20,2000000,2024-02-24
7176,Monitor 24in,Medan,3.0,2024-06-01,2000000,2024-06-07
7177,Kabel HDMI,Bandung,4.0,2024-11-19,50000,2024-11-21
7178,Keyboard Mech,jakarta ,3.0,2024-04-25,800000,2024-05-02
7179,Monitor 24in,jakarta ,2.0,2024-08-01,2000000,2024-08-07
7180,Kabel HDMI,SURABAYA,2.0,2024-12-04,50000,2024-12-12
7181,Laptop Gaming,SURABAYA,4.0,2024-12-16,15000000,2024-12-23
7182,Kabel HDMI,Makassar,4.0,2024-05-16,50000,2024-05-17
7183,Laptop Gaming,Medan,2.0,2024-10-11,15000000,2024-10-16
7184,Laptop Gaming,Makassar,4.0,2024-03-11,15000000,2024-03-17
7185,Monitor 24in,Medan,2.0,2024-09-01,2000000,2024-09-08
7186,Kabel HDMI,Surabaya,1.0,2024-02-07,50000,2024-02-11
7187,Laptop Gaming,jakarta ,4.0,2024-08-03,15000000,2024-08-12
7188,Keyboard Mech,SURABAYA,3.0,2024-05-06,800000,2024-05-07
7189,Monitor 24in,Surabaya,2.0,2024-03-12,2000000,2024-03-15
7190,Kabel HDMI,Makassar,1.0,2024-08-13,50000,2024-08-15
7191,Kabel HDMI,Bandung,4.0,2024-11-10,50000,2024-11-12
7192,Headset RGB,Jakarta,2.0,2024-10-10,500000,
7193,Kabel HDMI,Bandung,1.0,2024-10-28,50000,2024-10-31
7194,Monitor 24in,Bandung,4.0,2024-09-02,2000000,2024-09-07
7195,Keyboard Mech,Jakarta,2.0,2024-03-11,800000,2024-03-17
7196,Kabel HDMI,jakarta ,2.0,2024-07-13,50000,2024-07-21
7197,Headset RGB,Surabaya,2.0,2024-02-07,500000,2024-02-11
7198,Monitor 24in,Surabaya,4.0,2024-04-26,2000000,2024-04-27
7199,Laptop Gaming,jakarta ,1.0,2024-08-25,15000000,2024-09-03
7200,Mouse Wireless,Jakarta,2.0,2024-12-29,150000,2025-01-01
7201,Mouse Wireless,Medan,1.0,2024-07-22,150000,2024-07-30
7202,Laptop Gaming,Bandung,1.0,2024-12-16,15000000,2024-12-20
7203,Kabel HDMI,Makassar,3.0,2024-11-14,50000,2024-11-17
7204,Mouse Wireless,Surabaya,1.0,2024-12-24,150000,2024-12-27
7205,Mouse Wireless,jakarta ,1.0,2024-01-05,150000,2024-01-09
7206,Laptop Gaming,Makassar,1.0,2024-06-05,15000000,2024-06-09
7207,Kabel HDMI,SURABAYA,1.0,2024-04-16,50000,2024-04-23
7208,Kabel HDMI,Jakarta,1.0,2024-08-15,50000,2024-08-17
7209,Laptop Gaming,Makassar,4.0,2024-05-21,15000000,2024-05-29
7210,Kabel HDMI,Makassar,3.0,2024-11-09,50000,
7211,Kabel HDMI,Bandung,2.0,2024-06-20,50000,2024-06-21
7212,Monitor 24in,Jakarta,3.0,2024-05-25,2000000,2024-06-02
7213,Monitor 24in,Makassar,3.0,2024-01-07,2000000,2024-01-11
7214,Laptop Gaming,Surabaya,2.0,2024-12-08,15000000,2024-12-14
7215,Keyboard Mech,Jakarta,1.0,2024-12-18,800000,2024-12-19
7216,Mouse Wireless,Surabaya,2.0,2024-10-27,150000,2024-10-30
7217,Monitor 24in,jakarta ,1.0,2024-01-16,2000000,2024-01-23
7218,Mouse Wireless,jakarta ,2.0,2024-11-15,150000,2024-11-22
7219,Headset RGB,SURABAYA,4.0,2024-02-06,500000,2024-02-14
7220,Laptop Gaming,Medan,3.0,2024-06-01,15000000,2024-06-03
7221,Keyboard Mech,jakarta ,1.0,2024-09-21,800000,2024-09-28
7222,Headset RGB,Makassar,3.0,2024-07-01,500000,2024-07-05
7223,Headset RGB,Jakarta,1.0,2024-06-04,500000,
7224,Kabel HDMI,jakarta ,2.0,2024-05-16,50000,2024-05-20
7225,Headset RGB,Surabaya,2.0,2024-03-30,500000,2024-04-08
7226,Laptop Gaming,Makassar,2.0,2024-08-05,15000000,2024-08-06
7227,Monitor 24in,jakarta ,4.0,2024-11-25,2000000,2024-11-26
7228,Laptop Gaming,Bandung,2.0,2024-07-04,15000000,2024-07-09
7229,Monitor 24in,Surabaya,2.0,2024-07-27,2000000,2024-08-01
7230,Headset RGB,SURABAYA,4.0,2024-02-20,500000,2024-02-28
7231,Headset RGB,SURABAYA,3.0,2024-10-14,500000,2024-10-21
7232,Keyboard Mech,SURABAYA,3.0,2024-03-28,800000,
7233,Monitor 24in,Surabaya,1.0,2024-05-15,2000000,2024-05-23
7234,Headset RGB,SURABAYA,3.0,2024-06-06,500000,2024-06-10
7235,Kabel HDMI,Medan,1.0,2024-10-08,50000,
7236,Mouse Wireless,Bandung,1.0,2024-06-03,150000,2024-06-05
7237,Keyboard Mech,Medan,3.0,2024-08-07,800000,2024-08-16
7238,Laptop Gaming,jakarta ,3.0,2024-06-15,15000000,2024-06-22
7239,Keyboard Mech,Bandung,4.0,2024-11-17,800000,2024-11-22
7240,Mouse Wireless,Surabaya,1.0,2024-06-27,150000,2024-07-06
7241,Monitor 24in,Medan,3.0,2024-11-24,2000000,2024-11-27
7242,Laptop Gaming,Makassar,3.0,2024-02-19,15000000,2024-02-25
7243,Laptop Gaming,Bandung,4.0,2024-10-27,15000000,2024-11-04
7244,Monitor 24in,Surabaya,3.0,2024-03-27,2000000,
7245,Keyboard Mech,Jakarta,2.0,2024-02-02,800000,2024-02-06
7246,Headset RGB,Bandung,2.0,2024-10-01,500000,2024-10-02
7247,Keyboard Mech,Bandung,1.0,2024-05-20,800000,2024-05-28
7248,Mouse Wireless,jakarta ,4.0,2024-07-24,150000,2024-07-27
7249,Kabel HDMI,Makassar,3.0,2024-08-11,50000,2024-08-17
7250,Headset RGB,jakarta ,1.0,2024-04-22,500000,2024-04-26
7251,Keyboard Mech,SURABAYA,3.0,2024-10-04,800000,2024-10-10
7252,Kabel HDMI,Bandung,2.0,2024-12-18,50000,
7253,Kabel HDMI,Bandung,3.0,2024-01-05,50000,2024-01-12
7254,Monitor 24in,SURABAYA,3.0,2024-07-30,2000000,2024-08-01
7255,Mouse Wireless,Makassar,3.0,2024-09-12,150000,2024-09-17
7256,Mouse Wireless,Makassar,2.0,2024-11-29,150000,2024-12-02
7257,Mouse Wireless,Medan,2.0,2024-01-30,150000,2024-02-04
7258,Headset RGB,Surabaya,4.0,2024-12-12,500000,2024-12-15
7259,Laptop Gaming,Surabaya,2.0,2024-03-22,15000000,2024-03-31
7260,Headset RGB,Medan,1.0,2024-08-23,500000,
7261,Keyboard Mech,Surabaya,3.0,2024-12-09,800000,2024-12-11
7262,Kabel HDMI,Bandung,2.0,2024-12-26,50000,
7263,Kabel HDMI,Medan,1.0,2024-11-18,50000,2024-11-26
7264,Laptop Gaming,Medan,2.0,2024-09-09,15000000,2024-09-12
7265,Keyboard Mech,Surabaya,3.0,2024-04-27,800000,2024-05-02
7266,Laptop Gaming,Jakarta,,2024-01-30,15000000,2024-02-01
7267,Kabel HDMI,Surabaya,2.0,2024-04-20,50000,2024-04-26
7268,Headset RGB,jakarta ,,2024-09-10,500000,2024-09-12
7269,Mouse Wireless,Jakarta,1.0,2024-07-17,150000,2024-07-21
7270,Kabel HDMI,Medan,4.0,2024-10-21,50000,2024-10-24
7271,Monitor 24in,Jakarta,1.0,2024-12-07,2000000,2024-12-08
7272,Mouse Wireless,Bandung,1.0,2024-10-23,150000,2024-10-31
7273,Kabel HDMI,Makassar,1.0,2024-10-13,50000,2024-10-21
7274,Headset RGB,Jakarta,1.0,2024-08-31,500000,2024-09-01
7275,Laptop Gaming,jakarta ,2.0,2024-08-08,15000000,2024-08-14
7276,Mouse Wireless,Makassar,,2024-06-04,150000,2024-06-05
7277,Headset RGB,Bandung,1.0,2024-08-23,500000,2024-09-01
7278,Keyboard Mech,jakarta ,3.0,2024-11-15,800000,2024-11-16
7279,Monitor 24in,SURABAYA,2.0,2024-01-19,2000000,2024-01-22
7280,Mouse Wireless,Makassar,3.0,2024-08-02,150000,2024-08-11
7281,Laptop Gaming,SURABAYA,2.0,2024-04-23,15000000,2024-04-24
7282,Keyboard Mech,Bandung,4.0,2024-07-18,800000,2024-07-20
7283,Headset RGB,Makassar,4.0,2024-01-25,500000,2024-01-29
7284,Monitor 24in,Makassar,2.0,2024-04-30,2000000,2024-05-07
7285,Laptop Gaming,Surabaya,,2024-08-17,15000000,2024-08-25
7286,Headset RGB,jakarta ,4.0,2024-04-08,500000,2024-04-09
7287,Headset RGB,jakarta ,2.0,2024-12-11,500000,2024-12-12
7288,Mouse Wireless,Jakarta,,2024-01-03,150000,2024-01-08
7289,Mouse Wireless,SURABAYA,3.0,2024-09-17,150000,2024-09-25
7290,Laptop Gaming,SURABAYA,2.0,2024-09-10,15000000,2024-09-11
7291,Kabel HDMI,jakarta ,2.0,2024-01-20,50000,
7292,Kabel HDMI,jakarta ,2.0,2024-07-22,50000,2024-07-28
7293,Headset RGB,Makassar,3.0,2024-10-20,500000,2024-10-21
7294,Mouse Wireless,SURABAYA,2.0,2024-12-22,150000,2024-12-25
7295,Monitor 24in,Medan,3.0,2024-05-07,2000000,2024-05-08
7296,Monitor 24in,Surabaya,3.0,2024-12-23,2000000,2024-12-27
7297,Headset RGB,Jakarta,4.0,2024-10-18,500000,2024-10-27
7298,Mouse Wireless,Surabaya,1.0,2024-06-22,150000,2024-06-27
7299,Laptop Gaming,Jakarta,4.0,2024-08-08,15000000,2024-08-11
7300,Laptop Gaming,Bandung,2.0,2024-12-20,15000000,2024-12-27
7301,Laptop Gaming,Makassar,2.0,2024-02-06,15000000,2024-02-12
7302,Monitor 24in,jakarta ,3.0,2024-11-05,2000000,2024-11-14
7303,Mouse Wireless,jakarta ,4.0,2024-05-28,150000,2024-06-01
7304,Mouse Wireless,Medan,3.0,2024-04-01,150000,2024-04-05
7305,Monitor 24in,SURABAYA,4.0,2024-03-10,2000000,2024-03-19
7306,Laptop Gaming,SURABAYA,4.0,2024-03-24,15000000,2024-03-26
7307,Laptop Gaming,Surabaya,4.0,2024-07-23,15000000,2024-07-25
7308,Headset RGB,Surabaya,4.0,2024-09-23,500000,
7309,Kabel HDMI,Surabaya,4.0,2024-03-28,50000,2024-04-04
7310,Keyboard Mech,SURABAYA,1.0,2024-09-08,800000,2024-09-13
7311,Kabel HDMI,jakarta ,2.0,2024-07-29,50000,
7312,Mouse Wireless,SURABAYA,,2024-12-08,150000,2024-12-17
7313,Mouse Wireless,Surabaya,4.0,2024-01-31,150000,2024-02-05
7314,Mouse Wireless,Makassar,3.0,2024-12-22,150000,2024-12-31
7315,Kabel HDMI,Jakarta,2.0,2024-11-11,50000,
7316,Keyboard Mech,jakarta ,2.0,2024-03-01,800000,2024-03-07
7317,Headset RGB,Makassar,,2024-03-07,500000,2024-03-12
7318,Kabel HDMI,Bandung,4.0,2024-08-13,50000,2024-08-18
7319,Keyboard Mech,Makassar,3.0,2024-11-30,800000,2024-12-05
7320,Laptop Gaming,Makassar,2.0,2024-11-22,15000000,2024-11-23
7321,Laptop Gaming,Bandung,3.0,2024-03-07,15000000,2024-03-12
7322,Mouse Wireless,Makassar,1.0,2024-05-07,150000,2024-05-10
7323,Monitor 24in,Jakarta,1.0,2024-04-20,2000000,2024-04-26
7324,Mouse Wireless,jakarta ,3.0,2024-09-28,150000,2024-10-07
7325,Monitor 24in,Medan,4.0,2024-10-27,2000000,2024-10-30
7326,Keyboard Mech,SURABAYA,2.0,2024-02-03,800000,2024-02-04
7327,Laptop Gaming,Bandung,1.0,2024-07-30,15000000,2024-08-07
7328,Kabel HDMI,jakarta ,1.0,2024-10-26,50000,2024-11-04
7329,Monitor 24in,Surabaya,3.0,2024-05-04,2000000,2024-05-08
7330,Keyboard Mech,Jakarta,4.0,2024-04-12,800000,
7331,Laptop Gaming,Medan,3.0,2024-07-24,15000000,2024-07-27
7332,Kabel HDMI,Jakarta,3.0,2024-04-29,50000,2024-05-07
7333,Monitor 24in,Jakarta,3.0,2024-06-18,2000000,2024-06-21
7334,Mouse Wireless,Surabaya,3.0,2024-02-04,150000,2024-02-08
7335,Mouse Wireless,Medan,3.0,2024-11-26,150000,
7336,Mouse Wireless,SURABAYA,4.0,2024-09-02,150000,2024-09-04
7337,Keyboard Mech,Jakarta,3.0,2024-12-05,800000,2024-12-06
7338,Mouse Wireless,Surabaya,,2024-11-04,150000,2024-11-08
7339,Headset RGB,Bandung,2.0,2024-02-27,500000,
7340,Laptop Gaming,Surabaya,2.0,2024-11-01,15000000,
7341,Keyboard Mech,Makassar,2.0,2024-05-20,800000,
7342,Kabel HDMI,jakarta ,2.0,2024-04-20,50000,2024-04-24
7343,Mouse Wireless,Surabaya,1.0,2024-06-11,150000,2024-06-15
7344,Laptop Gaming,Surabaya,4.0,2024-04-20,15000000,2024-04-23
7345,Monitor 24in,Surabaya,2.0,2024-05-31,2000000,2024-06-03
7346,Mouse Wireless,SURABAYA,1.0,2024-03-05,150000,2024-03-12
7347,Laptop Gaming,Jakarta,4.0,2024-04-15,15000000,
7348,Headset RGB,SURABAYA,1.0,2024-08-03,500000,2024-08-07
7349,Monitor 24in,Medan,1.0,2024-03-31,2000000,2024-04-08
7350,Headset RGB,Surabaya,3.0,2024-01-26,500000,2024-02-03
7351,Kabel HDMI,Surabaya,1.0,2024-06-05,50000,2024-06-11
7352,Laptop Gaming,Makassar,1.0,2024-03-12,15000000,2024-03-13
7353,Headset RGB,Makassar,4.0,2024-02-13,500000,2024-02-20
7354,Kabel HDMI,Bandung,1.0,2024-03-30,50000,2024-04-06
7355,Laptop Gaming,Bandung,3.0,2024-05-12,15000000,2024-05-17
7356,Laptop Gaming,Makassar,2.0,2024-06-09,15000000,
7357,Headset RGB,Medan,2.0,2024-08-19,500000,2024-08-28
7358,Laptop Gaming,Bandung,4.0,2024-09-17,15000000,2024-09-20
7359,Mouse Wireless,jakarta ,4.0,2024-04-20,150000,2024-04-24
7360,Laptop Gaming,jakarta ,1.0,2024-06-12,15000000,2024-06-21
7361,Keyboard Mech,Medan,4.0,2024-03-17,800000,2024-03-19
7362,Kabel HDMI,Makassar,1.0,2024-07-27,50000,2024-08-05
7363,Laptop Gaming,Bandung,4.0,2024-01-13,15000000,2024-01-18
7364,Keyboard Mech,Surabaya,2.0,2024-02-27,800000,2024-03-01
7365,Laptop Gaming,Makassar,2.0,2024-12-09,15000000,2024-12-17
7366,Laptop Gaming,Bandung,2.0,2024-02-05,15000000,2024-02-14
7367,Headset RGB,Medan,2.0,2024-01-25,500000,2024-01-26
7368,Mouse Wireless,jakarta ,1.0,2024-02-03,150000,2024-02-08
7369,Kabel HDMI,Medan,1.0,2024-05-19,50000,
7370,Mouse Wireless,Bandung,1.0,2024-10-01,150000,2024-10-03
7371,Monitor 24in,Medan,2.0,2024-12-27,2000000,2024-12-28
7372,Headset RGB,Bandung,3.0,2024-08-09,500000,2024-08-17
7373,Headset RGB,Bandung,2.0,2024-02-06,500000,2024-02-12
7374,Mouse Wireless,Medan,2.0,2024-12-28,150000,2024-12-30
7375,Headset RGB,Jakarta,3.0,2024-05-08,500000,2024-05-11
7376,Mouse Wireless,Surabaya,3.0,2024-11-11,150000,2024-11-16
7377,Headset RGB,Makassar,4.0,2024-11-18,500000,2024-11-19
7378,Laptop Gaming,jakarta ,2.0,2024-08-05,15000000,2024-08-07
7379,Mouse Wireless,Surabaya,3.0,2024-11-30,150000,2024-12-01
7380,Mouse Wireless,Makassar,4.0,2024-09-04,150000,2024-09-11
7381,Keyboard Mech,Makassar,3.0,2024-04-20,800000,
7382,Headset RGB,jakarta ,3.0,2024-10-30,500000,2024-11-04
7383,Headset RGB,Surabaya,4.0,2024-08-07,500000,2024-08-13
7384,Mouse Wireless,jakarta ,2.0,2024-07-14,150000,2024-07-17
7385,Laptop Gaming,Bandung,4.0,2024-05-26,15000000,2024-05-28
7386,Laptop Gaming,jakarta ,2.0,2024-12-09,15000000,2024-12-18
7387,Kabel HDMI,Medan,3.0,2024-02-09,50000,2024-02-11
7388,Laptop Gaming,Jakarta,4.0,2024-05-13,15000000,2024-05-14
7389,Headset RGB,Jakarta,,2024-12-17,500000,2024-12-26
7390,Keyboard Mech,Jakarta,3.0,2024-07-09,800000,2024-07-17
7391,Mouse Wireless,Surabaya,4.0,2024-06-11,150000,2024-06-19
7392,Monitor 24in,Surabaya,3.0,2024-03-01,2000000,2024-03-08
7393,Keyboard Mech,Bandung,,2024-01-05,800000,2024-01-14
7394,Monitor 24in,SURABAYA,2.0,2024-02-06,2000000,2024-02-09
7395,Keyboard Mech,Jakarta,1.0,2024-08-04,800000,2024-08-12
7396,Laptop Gaming,Bandung,3.0,2024-08-12,15000000,2024-08-13
7397,Headset RGB,SURABAYA,1.0,2024-08-03,500000,2024-08-04
7398,Monitor 24in,Jakarta,2.0,2024-05-18,2000000,2024-05-24
7399,Keyboard Mech,Surabaya,4.0,2024-04-15,800000,2024-04-23
7400,Headset RGB,SURABAYA,1.0,2024-04-08,500000,2024-04-16
7401,Monitor 24in,Medan,4.0,2024-06-16,2000000,2024-06-17
7402,Mouse Wireless,Medan,2.0,2024-09-20,150000,
7403,Keyboard Mech,Medan,3.0,2024-03-27,800000,2024-04-05
7404,Mouse Wireless,jakarta ,,2024-03-24,150000,2024-04-02
7405,Laptop Gaming,Medan,1.0,2024-08-11,15000000,2024-08-18
7406,Mouse Wireless,Makassar,1.0,2024-01-11,150000,2024-01-12
7407,Mouse Wireless,Jakarta,1.0,2024-11-22,150000,2024-11-24
7408,Kabel HDMI,Medan,4.0,2024-07-04,50000,2024-07-12
7409,Keyboard Mech,SURABAYA,3.0,2024-12-15,800000,2024-12-23
7410,Laptop Gaming,Makassar,1.0,2024-08-18,15000000,2024-08-23
7411,Mouse Wireless,Makassar,1.0,2024-05-20,150000,2024-05-22
7412,Headset RGB,Makassar,1.0,2024-04-15,500000,2024-04-18
7413,Monitor 24in,Bandung,2.0,2024-09-09,2000000,2024-09-14
7414,Mouse Wireless,SURABAYA,1.0,2024-02-18,150000,2024-02-21
7415,Laptop Gaming,Bandung,2.0,2024-09-19,15000000,2024-09-20
7416,Mouse Wireless,Makassar,1.0,2024-07-23,150000,2024-07-29
7417,Monitor 24in,jakarta ,2.0,2024-12-22,2000000,2024-12-27
7418,Laptop Gaming,Medan,4.0,2024-02-20,15000000,2024-02-23
7419,Keyboard Mech,Jakarta,4.0,2024-06-23,800000,
7420,Laptop Gaming,SURABAYA,2.0,2024-08-12,15000000,2024-08-20
7421,Keyboard Mech,jakarta ,3.0,2024-09-17,800000,
7422,Laptop Gaming,Surabaya,3.0,2024-08-09,15000000,
7423,Monitor 24in,Bandung,2.0,2024-08-10,2000000,2024-08-15
7424,Monitor 24in,Medan,4.0,2024-09-25,2000000,
7425,Laptop Gaming,Medan,2.0,2024-10-24,15000000,2024-10-30
7426,Mouse Wireless,Surabaya,3.0,2024-11-13,150000,2024-11-19
